,Energy
2004-12-28,7016.333333333333
2004-12-29,6326.208333333333
2004-12-30,6128.375
2004-12-31,5540.0
2005-01-01,4975.208333333333
2005-01-02,5294.916666666667
2005-01-03,5836.416666666667
2005-01-04,5771.458333333333
2005-01-05,6110.166666666667
2005-01-06,6232.833333333333
2005-01-07,6314.333333333333
2005-01-08,5904.5
2005-01-09,5718.833333333333
2005-01-10,6308.083333333333
2005-01-11,6427.625
2005-01-12,6087.666666666667
2005-01-13,5816.208333333333
2005-01-14,6092.333333333333
2005-01-15,6381.583333333333
2005-01-16,6344.75
2005-01-17,7474.208333333333
2005-01-18,7831.0
2005-01-19,7708.208333333333
2005-01-20,7073.708333333333
2005-01-21,7389.291666666667
2005-01-22,7034.875
2005-01-23,6874.5
2005-01-24,7682.541666666667
2005-01-25,7495.708333333333
2005-01-26,7025.5
2005-01-27,7458.458333333333
2005-01-28,7697.5
2005-01-29,6692.916666666667
2005-01-30,6461.083333333333
2005-01-31,7046.958333333333
2005-02-01,6971.166666666667
2005-02-02,6903.875
2005-02-03,6682.458333333333
2005-02-04,6476.375
2005-02-05,6017.791666666667
2005-02-06,5788.291666666667
2005-02-07,6142.458333333333
2005-02-08,6064.333333333333
2005-02-09,6009.083333333333
2005-02-10,6588.291666666667
2005-02-11,7049.0
2005-02-12,6240.458333333333
2005-02-13,5870.041666666667
2005-02-14,6458.5
2005-02-15,6060.583333333333
2005-02-16,6203.208333333333
2005-02-17,6665.333333333333
2005-02-18,7131.0
2005-02-19,6662.583333333333
2005-02-20,6193.833333333333
2005-02-21,6342.458333333333
2005-02-22,6281.708333333333
2005-02-23,6388.291666666667
2005-02-24,6939.875
2005-02-25,6712.208333333333
2005-02-26,6338.291666666667
2005-02-27,6160.833333333333
2005-02-28,6797.583333333333
2005-03-01,6837.541666666667
2005-03-02,7108.875
2005-03-03,7111.166666666667
2005-03-04,6894.583333333333
2005-03-05,6090.0
2005-03-06,5765.375
2005-03-07,5904.416666666667
2005-03-08,6625.666666666667
2005-03-09,7139.916666666667
2005-03-10,6829.833333333333
2005-03-11,6524.166666666667
2005-03-12,6164.375
2005-03-13,5903.083333333333
2005-03-14,6458.708333333333
2005-03-15,6524.833333333333
2005-03-16,6452.791666666667
2005-03-17,6306.208333333333
2005-03-18,6138.125
2005-03-19,5571.458333333333
2005-03-20,5425.416666666667
2005-03-21,6165.416666666667
2005-03-22,6127.333333333333
2005-03-23,6177.416666666667
2005-03-24,6297.75
2005-03-25,5901.75
2005-03-26,5653.0
2005-03-27,5350.0
2005-03-28,6069.041666666667
2005-03-29,5866.375
2005-03-30,5718.083333333333
2005-03-31,5671.958333333333
2005-04-01,5511.416666666667
2005-04-02,5381.791666666667
2005-04-03,5603.520833333333
2005-04-04,5845.541666666667
2005-04-05,5688.458333333333
2005-04-06,5475.708333333333
2005-04-07,5417.458333333333
2005-04-08,5297.833333333333
2005-04-09,4922.416666666667
2005-04-10,4757.291666666667
2005-04-11,5340.958333333333
2005-04-12,5491.375
2005-04-13,5510.5
2005-04-14,5505.916666666667
2005-04-15,5376.666666666667
2005-04-16,5067.708333333333
2005-04-17,4808.291666666667
2005-04-18,5328.708333333333
2005-04-19,5399.25
2005-04-20,5478.5
2005-04-21,5370.416666666667
2005-04-22,5410.125
2005-04-23,5048.291666666667
2005-04-24,5307.25
2005-04-25,5858.25
2005-04-26,5639.75
2005-04-27,5503.5
2005-04-28,5517.125
2005-04-29,5503.583333333333
2005-04-30,5046.75
2005-05-01,4877.375
2005-05-02,5627.416666666667
2005-05-03,5773.458333333333
2005-05-04,5646.75
2005-05-05,5604.208333333333
2005-05-06,5403.5
2005-05-07,4990.166666666667
2005-05-08,4672.25
2005-05-09,5441.625
2005-05-10,5558.875
2005-05-11,5794.5
2005-05-12,5588.583333333333
2005-05-13,5369.5
2005-05-14,5010.666666666667
2005-05-15,4705.0
2005-05-16,5269.0
2005-05-17,5357.875
2005-05-18,5399.666666666667
2005-05-19,5360.25
2005-05-20,5353.125
2005-05-21,4937.333333333333
2005-05-22,4735.208333333333
2005-05-23,5320.875
2005-05-24,5440.041666666667
2005-05-25,5495.291666666667
2005-05-26,5558.625
2005-05-27,5384.375
2005-05-28,4712.833333333333
2005-05-29,4518.833333333333
2005-05-30,4601.083333333333
2005-05-31,5344.75
2005-06-01,5548.625
2005-06-02,5460.208333333333
2005-06-03,5403.0
2005-06-04,5143.958333333333
2005-06-05,5483.75
2005-06-06,6393.583333333333
2005-06-07,6543.375
2005-06-08,6777.583333333333
2005-06-09,6797.208333333333
2005-06-10,6759.083333333333
2005-06-11,6325.958333333333
2005-06-12,6109.916666666667
2005-06-13,6900.416666666667
2005-06-14,7103.416666666667
2005-06-15,6444.208333333333
2005-06-16,5931.791666666667
2005-06-17,5535.208333333333
2005-06-18,5160.208333333333
2005-06-19,4900.416666666667
2005-06-20,5685.25
2005-06-21,5959.625
2005-06-22,6104.0
2005-06-23,6104.666666666667
2005-06-24,6357.875
2005-06-25,6256.166666666667
2005-06-26,6235.125
2005-06-27,6847.416666666667
2005-06-28,6896.583333333333
2005-06-29,6761.0
2005-06-30,6766.0
2005-07-01,6550.375
2005-07-02,5776.541666666667
2005-07-03,5322.833333333333
2005-07-04,5805.208333333333
2005-07-05,6340.875
2005-07-06,6257.208333333333
2005-07-07,6042.916666666667
2005-07-08,5860.041666666667
2005-07-09,5599.5
2005-07-10,5650.541666666667
2005-07-11,6553.708333333333
2005-07-12,7028.75
2005-07-13,6927.5
2005-07-14,6661.333333333333
2005-07-15,6733.5
2005-07-16,6449.833333333333
2005-07-17,6198.875
2005-07-18,7052.958333333333
2005-07-19,7097.625
2005-07-20,7035.25
2005-07-21,6960.583333333333
2005-07-22,6857.583333333333
2005-07-23,6235.916666666667
2005-07-24,5631.5
2005-07-25,6871.791666666667
2005-07-26,7105.708333333333
2005-07-27,7014.458333333333
2005-07-28,6325.666666666667
2005-07-29,6206.333333333333
2005-07-30,5963.916666666667
2005-07-31,6015.0
2005-08-01,6797.041666666667
2005-08-02,7092.458333333333
2005-08-03,7127.375
2005-08-04,7208.708333333333
2005-08-05,6777.125
2005-08-06,6017.333333333333
2005-08-07,5977.25
2005-08-08,6362.541666666667
2005-08-09,6515.666666666667
2005-08-10,6885.666666666667
2005-08-11,7099.75
2005-08-12,7261.0
2005-08-13,7059.833333333333
2005-08-14,6753.583333333333
2005-08-15,6929.875
2005-08-16,6374.958333333333
2005-08-17,6439.166666666667
2005-08-18,6429.125
2005-08-19,6416.791666666667
2005-08-20,6442.458333333333
2005-08-21,6298.291666666667
2005-08-22,6290.625
2005-08-23,6053.958333333333
2005-08-24,6007.583333333333
2005-08-25,6047.166666666667
2005-08-26,5792.916666666667
2005-08-27,5324.791666666667
2005-08-28,5717.041666666667
2005-08-29,6211.666666666667
2005-08-30,6424.333333333333
2005-08-31,6480.333333333333
2005-09-01,6222.958333333333
2005-09-02,6184.791666666667
2005-09-03,5331.583333333333
2005-09-04,4970.583333333333
2005-09-05,5068.25
2005-09-06,5798.833333333333
2005-09-07,5838.5
2005-09-08,5839.0
2005-09-09,5891.916666666667
2005-09-10,5492.291666666667
2005-09-11,5252.125
2005-09-12,6023.458333333333
2005-09-13,6213.333333333333
2005-09-14,6304.083333333333
2005-09-15,6555.0
2005-09-16,6491.375
2005-09-17,5740.5
2005-09-18,5302.541666666667
2005-09-19,5971.833333333333
2005-09-20,6024.875
2005-09-21,5971.791666666667
2005-09-22,6062.25
2005-09-23,6187.708333333333
2005-09-24,5309.708333333333
2005-09-25,5284.791666666667
2005-09-26,5903.041666666667
2005-09-27,5704.083333333333
2005-09-28,5578.166666666667
2005-09-29,5511.041666666667
2005-09-30,5297.75
2005-10-01,4924.083333333333
2005-10-02,4927.75
2005-10-03,5661.166666666667
2005-10-04,5688.25
2005-10-05,5825.375
2005-10-06,5915.5
2005-10-07,5772.958333333333
2005-10-08,5084.25
2005-10-09,4753.541666666667
2005-10-10,5398.375
2005-10-11,5450.833333333333
2005-10-12,5409.083333333333
2005-10-13,5392.041666666667
2005-10-14,5340.916666666667
2005-10-15,4921.458333333333
2005-10-16,4758.875
2005-10-17,5403.125
2005-10-18,5456.041666666667
2005-10-19,5474.0
2005-10-20,5423.583333333333
2005-10-21,5527.041666666667
2005-10-22,5239.5
2005-10-23,4974.75
2005-10-24,5745.666666666667
2005-10-25,5951.0
2005-10-26,5868.75
2005-10-27,5946.208333333333
2005-10-28,5871.625
2005-10-29,5506.458333333333
2005-10-30,5208.916666666667
2005-10-31,5719.458333333333
2005-11-01,5709.125
2005-11-02,5643.083333333333
2005-11-03,5694.0
2005-11-04,5484.875
2005-11-05,5056.333333333333
2005-11-06,4865.375
2005-11-07,5520.791666666667
2005-11-08,5723.625
2005-11-09,5599.208333333333
2005-11-10,5723.25
2005-11-11,5830.041666666667
2005-11-12,5393.166666666667
2005-11-13,5145.083333333333
2005-11-14,5553.916666666667
2005-11-15,5581.75
2005-11-16,5708.458333333333
2005-11-17,6403.75
2005-11-18,6609.958333333333
2005-11-19,6033.333333333333
2005-11-20,5599.083333333333
2005-11-21,6110.916666666667
2005-11-22,6277.541666666667
2005-11-23,6621.458333333333
2005-11-24,5913.083333333333
2005-11-25,6439.541666666667
2005-11-26,6052.458333333333
2005-11-27,5559.333333333333
2005-11-28,5693.208333333333
2005-11-29,5686.833333333333
2005-11-30,6156.083333333333
2005-12-01,6595.875
2005-12-02,6850.041666666667
2005-12-03,6674.25
2005-12-04,6266.625
2005-12-05,6803.0
2005-12-06,6987.5
2005-12-07,7218.75
2005-12-08,7307.833333333333
2005-12-09,7041.791666666667
2005-12-10,6649.958333333333
2005-12-11,6419.958333333333
2005-12-12,6896.458333333333
2005-12-13,7412.916666666667
2005-12-14,7746.166666666667
2005-12-15,7449.208333333333
2005-12-16,6778.208333333333
2005-12-17,6514.25
2005-12-18,6346.791666666667
2005-12-19,7063.333333333333
2005-12-20,7337.5
2005-12-21,7042.375
2005-12-22,6712.125
2005-12-23,6001.916666666667
2005-12-24,5303.875
2005-12-25,5294.416666666667
2005-12-26,5600.333333333333
2005-12-27,6018.583333333333
2005-12-28,5915.458333333333
2005-12-29,5829.791666666667
2005-12-30,5845.416666666667
2005-12-31,5550.291666666667
2006-01-01,5021.833333333333
2006-01-02,5503.291666666667
2006-01-03,5798.0
2006-01-04,5793.75
2006-01-05,5866.625
2006-01-06,6178.916666666667
2006-01-07,6030.083333333333
2006-01-08,5383.25
2006-01-09,5516.875
2006-01-10,5634.291666666667
2006-01-11,5661.708333333333
2006-01-12,5536.125
2006-01-13,5492.666666666667
2006-01-14,5438.541666666667
2006-01-15,5873.583333333333
2006-01-16,6165.166666666667
2006-01-17,6076.333333333333
2006-01-18,6091.583333333333
2006-01-19,6159.5
2006-01-20,5527.916666666667
2006-01-21,5217.208333333333
2006-01-22,5409.666666666667
2006-01-23,5958.333333333333
2006-01-24,6020.875
2006-01-25,6345.708333333333
2006-01-26,6493.25
2006-01-27,6267.833333333333
2006-01-28,5407.0
2006-01-29,5177.041666666667
2006-01-30,5432.125
2006-01-31,5865.75
2006-02-01,5968.583333333333
2006-02-02,5768.041666666667
2006-02-03,5440.416666666667
2006-02-04,5295.625
2006-02-05,5497.125
2006-02-06,6271.583333333333
2006-02-07,6385.833333333333
2006-02-08,6541.958333333333
2006-02-09,6551.291666666667
2006-02-10,6390.375
2006-02-11,5934.916666666667
2006-02-12,5843.958333333333
2006-02-13,6553.458333333333
2006-02-14,6231.0
2006-02-15,5869.5
2006-02-16,5558.583333333333
2006-02-17,5471.125
2006-02-18,6082.791666666667
2006-02-19,6353.416666666667
2006-02-20,6299.916666666667
2006-02-21,6259.458333333333
2006-02-22,6193.75
2006-02-23,5855.833333333333
2006-02-24,6025.833333333333
2006-02-25,5646.5
2006-02-26,5954.291666666667
2006-02-27,6670.5
2006-02-28,6259.958333333333
2006-03-01,5961.875
2006-03-02,5971.208333333333
2006-03-03,6214.125
2006-03-04,5867.916666666667
2006-03-05,5414.666666666667
2006-03-06,5833.25
2006-03-07,5927.291666666667
2006-03-08,6016.125
2006-03-09,5462.083333333333
2006-03-10,5026.166666666667
2006-03-11,4671.0
2006-03-12,4484.041666666667
2006-03-13,4995.541666666667
2006-03-14,5279.041666666667
2006-03-15,5816.833333333333
2006-03-16,5659.541666666667
2006-03-17,5515.666666666667
2006-03-18,5470.125
2006-03-19,5280.041666666667
2006-03-20,5792.791666666667
2006-03-21,6142.708333333333
2006-03-22,6179.458333333333
2006-03-23,5905.083333333333
2006-03-24,5695.333333333333
2006-03-25,5331.458333333333
2006-03-26,5254.75
2006-03-27,5614.625
2006-03-28,5525.708333333333
2006-03-29,5292.291666666667
2006-03-30,5218.458333333333
2006-03-31,4961.375
2006-04-01,4417.458333333333
2006-04-02,4295.270833333333
2006-04-03,4912.166666666667
2006-04-04,5281.666666666667
2006-04-05,5565.125
2006-04-06,5315.625
2006-04-07,5060.708333333333
2006-04-08,4761.75
2006-04-09,4851.666666666667
2006-04-10,5221.625
2006-04-11,5086.625
2006-04-12,4945.375
2006-04-13,4844.0
2006-04-14,4544.041666666667
2006-04-15,4296.208333333333
2006-04-16,3996.375
2006-04-17,4705.708333333333
2006-04-18,4907.083333333333
2006-04-19,4905.791666666667
2006-04-20,4927.458333333333
2006-04-21,4828.458333333333
2006-04-22,4524.708333333333
2006-04-23,4257.208333333333
2006-04-24,4841.875
2006-04-25,4949.5
2006-04-26,4974.125
2006-04-27,5009.791666666667
2006-04-28,4801.333333333333
2006-04-29,4410.333333333333
2006-04-30,4160.75
2006-05-01,4818.375
2006-05-02,4894.083333333333
2006-05-03,4893.291666666667
2006-05-04,4958.208333333333
2006-05-05,4875.875
2006-05-06,4339.708333333333
2006-05-07,4249.375
2006-05-08,4932.333333333333
2006-05-09,4972.75
2006-05-10,5016.041666666667
2006-05-11,5027.166666666667
2006-05-12,4834.166666666667
2006-05-13,4361.416666666667
2006-05-14,4125.5
2006-05-15,4908.208333333333
2006-05-16,5004.25
2006-05-17,4952.583333333333
2006-05-18,4899.833333333333
2006-05-19,4916.083333333333
2006-05-20,4417.958333333333
2006-05-21,4247.875
2006-05-22,4919.041666666667
2006-05-23,5027.0
2006-05-24,5015.166666666667
2006-05-25,4987.625
2006-05-26,4971.833333333333
2006-05-27,4490.125
2006-05-28,4539.125
2006-05-29,5029.375
2006-05-30,6187.083333333333
2006-05-31,6332.583333333333
2006-06-01,6142.0
2006-06-02,5630.041666666667
2006-06-03,4656.125
2006-06-04,4330.333333333333
2006-06-05,4952.5
2006-06-06,5219.208333333333
2006-06-07,5311.333333333333
2006-06-08,5401.708333333333
2006-06-09,5181.375
2006-06-10,4393.666666666667
2006-06-11,4194.583333333333
2006-06-12,4932.541666666667
2006-06-13,5269.083333333333
2006-06-14,5290.0
2006-06-15,5292.041666666667
2006-06-16,5249.208333333333
2006-06-17,5211.041666666667
2006-06-18,5521.125
2006-06-19,5940.5
2006-06-20,5851.0
2006-06-21,5775.375
2006-06-22,6047.875
2006-06-23,5706.416666666667
2006-06-24,5254.25
2006-06-25,4864.333333333333
2006-06-26,5543.166666666667
2006-06-27,5633.25
2006-06-28,5819.416666666667
2006-06-29,5566.416666666667
2006-06-30,5323.541666666667
2006-07-01,5064.333333333333
2006-07-02,5362.958333333333
2006-07-03,5613.25
2006-07-04,5274.708333333333
2006-07-05,5486.5
2006-07-06,5093.958333333333
2006-07-07,5045.5
2006-07-08,4807.333333333333
2006-07-09,4827.25
2006-07-10,5684.041666666667
2006-07-11,6218.25
2006-07-12,6198.875
2006-07-13,6065.916666666667
2006-07-14,6348.791666666667
2006-07-15,5916.291666666667
2006-07-16,5852.083333333333
2006-07-17,6816.041666666667
2006-07-18,6912.583333333333
2006-07-19,6689.75
2006-07-20,6792.5
2006-07-21,6524.041666666667
2006-07-22,5539.666666666667
2006-07-23,5049.958333333333
2006-07-24,5802.625
2006-07-25,6148.041666666667
2006-07-26,6391.375
2006-07-27,6515.291666666667
2006-07-28,6211.166666666667
2006-07-29,5849.833333333333
2006-07-30,5861.791666666667
2006-07-31,6693.916666666667
2006-08-01,7137.458333333333
2006-08-02,7301.708333333333
2006-08-03,7277.5
2006-08-04,6486.916666666667
2006-08-05,5624.333333333333
2006-08-06,5552.416666666667
2006-08-07,6742.541666666667
2006-08-08,6499.166666666667
2006-08-09,5991.583333333333
2006-08-10,5925.166666666667
2006-08-11,5743.708333333333
2006-08-12,4966.583333333333
2006-08-13,4824.375
2006-08-14,5974.875
2006-08-15,6346.458333333333
2006-08-16,5953.083333333333
2006-08-17,6022.583333333333
2006-08-18,6042.666666666667
2006-08-19,5721.708333333333
2006-08-20,5547.125
2006-08-21,5760.375
2006-08-22,5870.291666666667
2006-08-23,5918.458333333333
2006-08-24,5961.625
2006-08-25,6120.708333333333
2006-08-26,5822.166666666667
2006-08-27,5445.416666666667
2006-08-28,6169.375
2006-08-29,6387.416666666667
2006-08-30,5922.416666666667
2006-08-31,5469.375
2006-09-01,4966.833333333333
2006-09-02,4372.75
2006-09-03,4228.041666666667
2006-09-04,4435.0
2006-09-05,5048.583333333333
2006-09-06,5235.875
2006-09-07,5321.5
2006-09-08,5303.125
2006-09-09,4899.291666666667
2006-09-10,4670.583333333333
2006-09-11,5198.625
2006-09-12,5107.083333333333
2006-09-13,5105.916666666667
2006-09-14,5113.333333333333
2006-09-15,5031.708333333333
2006-09-16,4613.916666666667
2006-09-17,4588.541666666667
2006-09-18,5424.125
2006-09-19,5337.833333333333
2006-09-20,4978.375
2006-09-21,4912.291666666667
2006-09-22,4813.583333333333
2006-09-23,4636.916666666667
2006-09-24,4560.541666666667
2006-09-25,4944.625
2006-09-26,5008.791666666667
2006-09-27,5034.125
2006-09-28,5032.625
2006-09-29,4838.041666666667
2006-09-30,4559.125
2006-10-01,4284.166666666667
2006-10-02,4932.083333333333
2006-10-03,5102.875
2006-10-04,5235.583333333333
2006-10-05,5043.083333333333
2006-10-06,4891.208333333333
2006-10-07,4610.708333333333
2006-10-08,4357.541666666667
2006-10-09,4977.291666666667
2006-10-10,5076.25
2006-10-11,5016.791666666667
2006-10-12,4996.083333333333
2006-10-13,5130.0
2006-10-14,4771.833333333333
2006-10-15,4713.916666666667
2006-10-16,5234.666666666667
2006-10-17,5235.666666666667
2006-10-18,5092.458333333333
2006-10-19,5028.416666666667
2006-10-20,4921.625
2006-10-21,4600.833333333333
2006-10-22,4586.375
2006-10-23,5454.916666666667
2006-10-24,5767.208333333333
2006-10-25,5612.875
2006-10-26,5567.666666666667
2006-10-27,5387.375
2006-10-28,4962.375
2006-10-29,4867.354166666667
2006-10-30,5281.541666666667
2006-10-31,5100.166666666667
2006-11-01,5088.208333333333
2006-11-02,5318.666666666667
2006-11-03,5750.25
2006-11-04,5483.333333333333
2006-11-05,5075.583333333333
2006-11-06,5462.958333333333
2006-11-07,5532.5
2006-11-08,5269.375
2006-11-09,5089.083333333333
2006-11-10,4897.083333333333
2006-11-11,4569.75
2006-11-12,4821.541666666667
2006-11-13,5525.375
2006-11-14,5421.208333333333
2006-11-15,5453.625
2006-11-16,5252.458333333333
2006-11-17,5291.875
2006-11-18,5253.625
2006-11-19,5157.666666666667
2006-11-20,5787.125
2006-11-21,5821.375
2006-11-22,5870.625
2006-11-23,4969.583333333333
2006-11-24,4849.75
2006-11-25,4920.666666666667
2006-11-26,4816.458333333333
2006-11-27,5191.0
2006-11-28,5406.0
2006-11-29,5275.0
2006-11-30,5190.583333333333
2006-12-01,5041.208333333333
2006-12-02,5334.791666666667
2006-12-03,5460.041666666667
2006-12-04,6404.166666666667
2006-12-05,6591.25
2006-12-06,6364.208333333333
2006-12-07,6328.25
2006-12-08,6970.75
2006-12-09,6331.583333333333
2006-12-10,5591.291666666667
2006-12-11,5842.833333333333
2006-12-12,5931.583333333333
2006-12-13,5730.0
2006-12-14,5760.416666666667
2006-12-15,5550.958333333333
2006-12-16,5382.333333333333
2006-12-17,5191.125
2006-12-18,5439.0
2006-12-19,5915.291666666667
2006-12-20,6220.208333333333
2006-12-21,5968.666666666667
2006-12-22,5578.875
2006-12-23,4929.708333333333
2006-12-24,4936.291666666667
2006-12-25,5088.541666666667
2006-12-26,5261.791666666667
2006-12-27,5727.708333333333
2006-12-28,5747.333333333333
2006-12-29,5610.541666666667
2006-12-30,5217.791666666667
2006-12-31,5020.875
2007-01-01,4861.875
2007-01-02,5709.791666666667
2007-01-03,5957.666666666667
2007-01-04,5755.5
2007-01-05,5294.916666666667
2007-01-06,4690.958333333333
2007-01-07,4883.541666666667
2007-01-08,5720.208333333333
2007-01-09,6263.458333333333
2007-01-10,6565.625
2007-01-11,6519.958333333333
2007-01-12,5820.958333333333
2007-01-13,5027.416666666667
2007-01-14,4678.166666666667
2007-01-15,5246.708333333333
2007-01-16,5914.708333333333
2007-01-17,6623.25
2007-01-18,6702.833333333333
2007-01-19,6274.875
2007-01-20,6192.458333333333
2007-01-21,6310.583333333333
2007-01-22,6534.666666666667
2007-01-23,6507.25
2007-01-24,6485.166666666667
2007-01-25,6788.5
2007-01-26,7100.75
2007-01-27,6012.041666666667
2007-01-28,5709.541666666667
2007-01-29,7020.625
2007-01-30,6945.875
2007-01-31,7061.125
2007-02-01,6735.458333333333
2007-02-02,6360.208333333333
2007-02-03,6456.75
2007-02-04,6620.583333333333
2007-02-05,7790.375
2007-02-06,7930.833333333333
2007-02-07,7441.875
2007-02-08,7582.333333333333
2007-02-09,7273.708333333333
2007-02-10,6782.125
2007-02-11,6655.041666666667
2007-02-12,6638.75
2007-02-13,6730.25
2007-02-14,6987.708333333333
2007-02-15,7465.291666666667
2007-02-16,7286.833333333333
2007-02-17,6684.291666666667
2007-02-18,6342.833333333333
2007-02-19,6984.041666666667
2007-02-20,6280.625
2007-02-21,5931.958333333333
2007-02-22,6228.375
2007-02-23,6558.583333333333
2007-02-24,6238.958333333333
2007-02-25,5885.458333333333
2007-02-26,6230.125
2007-02-27,6134.083333333333
2007-02-28,6087.083333333333
2007-03-01,6040.416666666667
2007-03-02,5554.25
2007-03-03,5417.625
2007-03-04,5851.041666666667
2007-03-05,6499.958333333333
2007-03-06,6954.333333333333
2007-03-07,6853.083333333333
2007-03-08,6759.875
2007-03-09,6205.166666666667
2007-03-10,5359.708333333333
2007-03-11,4983.416666666667
2007-03-12,5726.958333333333
2007-03-13,5338.666666666667
2007-03-14,5146.5
2007-03-15,5312.958333333333
2007-03-16,6123.291666666667
2007-03-17,5977.875
2007-03-18,5749.25
2007-03-19,6262.625
2007-03-20,5547.041666666667
2007-03-21,5795.166666666667
2007-03-22,5445.041666666667
2007-03-23,5101.458333333333
2007-03-24,4791.666666666667
2007-03-25,4526.291666666667
2007-03-26,5123.541666666667
2007-03-27,5104.5
2007-03-28,5043.875
2007-03-29,5167.958333333333
2007-03-30,5172.875
2007-03-31,4600.916666666667
2007-04-01,4459.416666666667
2007-04-02,4922.958333333333
2007-04-03,5001.083333333333
2007-04-04,5077.625
2007-04-05,5883.291666666667
2007-04-06,5676.625
2007-04-07,5591.041666666667
2007-04-08,5425.625
2007-04-09,5897.666666666667
2007-04-10,5763.125
2007-04-11,5827.958333333333
2007-04-12,5550.083333333333
2007-04-13,5584.791666666667
2007-04-14,5201.0
2007-04-15,5119.125
2007-04-16,6031.541666666667
2007-04-17,5803.625
2007-04-18,5558.0
2007-04-19,5311.458333333333
2007-04-20,5080.5
2007-04-21,4578.833333333333
2007-04-22,4357.333333333333
2007-04-23,5002.125
2007-04-24,5101.041666666667
2007-04-25,5045.25
2007-04-26,5039.916666666667
2007-04-27,4888.0
2007-04-28,4479.083333333333
2007-04-29,4267.458333333333
2007-04-30,4953.25
2007-05-01,5109.333333333333
2007-05-02,5149.083333333333
2007-05-03,4938.833333333333
2007-05-04,4832.208333333333
2007-05-05,4360.916666666667
2007-05-06,4198.25
2007-05-07,4954.375
2007-05-08,5019.958333333333
2007-05-09,5201.291666666667
2007-05-10,5405.625
2007-05-11,5305.916666666667
2007-05-12,4779.625
2007-05-13,4137.375
2007-05-14,4879.416666666667
2007-05-15,5315.125
2007-05-16,5214.583333333333
2007-05-17,4940.041666666667
2007-05-18,4873.25
2007-05-19,4441.166666666667
2007-05-20,4242.583333333333
2007-05-21,4926.708333333333
2007-05-22,5142.125
2007-05-23,5363.875
2007-05-24,5514.833333333333
2007-05-25,5560.458333333333
2007-05-26,5043.5
2007-05-27,4819.666666666667
2007-05-28,4846.041666666667
2007-05-29,5578.166666666667
2007-05-30,5870.791666666667
2007-05-31,6090.416666666667
2007-06-01,6063.041666666667
2007-06-02,5542.0
2007-06-03,4819.791666666667
2007-06-04,5423.958333333333
2007-06-05,5321.083333333333
2007-06-06,5114.5
2007-06-07,5531.291666666667
2007-06-08,6134.625
2007-06-09,5265.875
2007-06-10,4723.833333333333
2007-06-11,5556.416666666667
2007-06-12,5714.958333333333
2007-06-13,5768.291666666667
2007-06-14,5276.458333333333
2007-06-15,5060.375
2007-06-16,4809.75
2007-06-17,5069.041666666667
2007-06-18,6372.291666666667
2007-06-19,6304.625
2007-06-20,5768.625
2007-06-21,5414.75
2007-06-22,5183.875
2007-06-23,4618.875
2007-06-24,4650.458333333333
2007-06-25,5880.875
2007-06-26,6537.875
2007-06-27,6694.0
2007-06-28,6157.833333333333
2007-06-29,5490.958333333333
2007-06-30,4981.5
2007-07-01,4576.333333333333
2007-07-02,4970.416666666667
2007-07-03,5105.916666666667
2007-07-04,4796.375
2007-07-05,5283.625
2007-07-06,5559.958333333333
2007-07-07,5316.708333333333
2007-07-08,5418.708333333333
2007-07-09,6407.333333333333
2007-07-10,6568.166666666667
2007-07-11,6137.791666666667
2007-07-12,5561.291666666667
2007-07-13,5333.416666666667
2007-07-14,5115.75
2007-07-15,5331.791666666667
2007-07-16,6040.625
2007-07-17,6127.666666666667
2007-07-18,6216.5
2007-07-19,5969.25
2007-07-20,5426.833333333333
2007-07-21,4792.041666666667
2007-07-22,4722.0
2007-07-23,5278.666666666667
2007-07-24,5336.833333333333
2007-07-25,5602.083333333333
2007-07-26,6020.458333333333
2007-07-27,5766.958333333333
2007-07-28,5593.708333333333
2007-07-29,5445.75
2007-07-30,6202.666666666667
2007-07-31,6364.333333333333
2007-08-01,6432.166666666667
2007-08-02,6684.333333333333
2007-08-03,6622.5
2007-08-04,6179.458333333333
2007-08-05,5273.291666666667
2007-08-06,6346.833333333333
2007-08-07,6767.333333333333
2007-08-08,7109.625
2007-08-09,6554.541666666667
2007-08-10,6297.791666666667
2007-08-11,5611.541666666667
2007-08-12,5461.375
2007-08-13,6289.958333333333
2007-08-14,5845.166666666667
2007-08-15,5962.875
2007-08-16,6352.125
2007-08-17,6316.958333333333
2007-08-18,5016.291666666667
2007-08-19,4667.833333333333
2007-08-20,5387.625
2007-08-21,5678.916666666667
2007-08-22,5842.916666666667
2007-08-23,6135.625
2007-08-24,6686.333333333333
2007-08-25,6367.416666666667
2007-08-26,5563.25
2007-08-27,6048.666666666667
2007-08-28,6263.75
2007-08-29,6481.166666666667
2007-08-30,6383.583333333333
2007-08-31,5837.791666666667
2007-09-01,4829.458333333333
2007-09-02,4721.958333333333
2007-09-03,5130.666666666667
2007-09-04,5930.833333333333
2007-09-05,6187.958333333333
2007-09-06,6406.125
2007-09-07,6483.666666666667
2007-09-08,5990.541666666667
2007-09-09,5447.625
2007-09-10,6121.208333333333
2007-09-11,5721.375
2007-09-12,5282.416666666667
2007-09-13,5237.291666666667
2007-09-14,5161.541666666667
2007-09-15,4480.958333333333
2007-09-16,4216.375
2007-09-17,4935.75
2007-09-18,5098.041666666667
2007-09-19,5189.833333333333
2007-09-20,5308.0
2007-09-21,5420.75
2007-09-22,5386.875
2007-09-23,4918.125
2007-09-24,5355.833333333333
2007-09-25,5833.166666666667
